"","grpvar","term","grp","condval","condsd"
"213","FlightNumber:FlightOrigin","(Intercept)","FlightNo_96:State_B",0.220388544531348,0.240080417527461
"214","FlightNumber:FlightOrigin","(Intercept)","FlightNo_97:State_B",0.470935943725611,0.161354600165502
"215","FlightNumber:FlightOrigin","(Intercept)","FlightNo_98:State_E",-0.158538560654941,0.0928393844539006
"216","FlightNumber:FlightOrigin","(Intercept)","FlightNo_99:State_D",0.125628240755622,0.243616651791079
"217","FlightNumber:FlightOrigin","(Intercept)","FlightNo_NA:Itinerant/Other",-0.204760268222189,0.106548406435107
"218","FlightOrigin","(Intercept)","Itinerant/Other",-0.0316841088259316,0.0923362349840743
"219","FlightOrigin","(Intercept)","State_A",-0.0591749068852141,0.0851578838498699
"220","FlightOrigin","(Intercept)","State_B",0.154715792590462,0.0424592185943611
"221","FlightOrigin","(Intercept)","State_C",-0.00257293443955229,0.0530598623085757
"222","FlightOrigin","(Intercept)","State_D",-0.0222715918248616,0.0746288652161166
"223","FlightOrigin","(Intercept)","State_E",0.0554362106730145,0.0275488560033722
"224","FlightOrigin","(Intercept)","State_F",-0.071378285742756,0.0720850756243494
