Id,ActivityId,InterventionId,FinishTime,ActivityType,InterventionType,CommodityType,Commodity,Weight
1845854,1845775,1845853,2019-02-05T03:37:15Z,Airport,Detected,Fruit & Veg,MANDARINS,0.2
1846388,1845775,1845853,2019-02-05T03:37:15Z,Airport,Detected,Fruit & Veg,CHILLIES,0.25
1846390,1845775,1845853,2019-02-05T03:37:15Z,Airport,Detected,Fruit & Veg,LEMONS,0.2
1846392,1845775,1845853,2019-02-05T03:37:15Z,Airport,Detected,Fruit & Veg,TOMATOES,1
1846394,1845775,1845853,2019-02-05T03:37:15Z,Airport,Detected,Fruit & Veg,KIWI FRUIT,1
1847151,1847112,1847150,2019-02-05T03:35:43Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.25
1847402,1847363,1847401,2019-02-05T05:20:09Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1847543,1847363,1847542,2019-02-05T05:20:09Z,Airport,Declared,Fruit & Veg,CHERRY,0.05
1847544,1847363,1847542,2019-02-05T05:20:09Z,Airport,Declared,Fruit & Veg,GRAPES,0.2
1847714,1846870,1847713,2019-02-05T06:10:25Z,Airport,Detected,Fruit & Veg,PEACHES,0.3
1847941,1847596,1847940,2019-02-05T06:45:20Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1847942,1847596,1847940,2019-02-05T06:45:20Z,Airport,Detected,Fruit & Veg,PEACHES,0.15
1850123,1849897,1850122,2019-02-06T00:40:06Z,Airport,Detected,Fruit & Veg,PLUMS,0.2
1850124,1849897,1850122,2019-02-06T00:40:06Z,Airport,Detected,Fruit & Veg,PEACHES,0.5
1852240,1852065,1852239,2019-02-06T05:30:38Z,Airport,Detected,Fruit & Veg,TOMATOES,0.2
1852241,1852065,1852239,2019-02-06T05:30:38Z,Airport,Detected,Fruit & Veg,CHERRY,1
1852019,1849917,1852018,2019-02-06T01:15:06Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1856013,1855941,1856012,2019-02-06T23:20:53Z,Airport,Detected,Fruit & Veg,APPLES,0.6
1856053,1855941,1856052,2019-02-06T23:20:53Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1856339,1856238,1856338,2019-02-07T01:40:08Z,Airport,Detected,Fruit & Veg,FRUIT SALAD,0.2
1856875,1854039,1856855,2019-02-07T03:33:34Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1856856,1854039,1856855,2019-02-07T03:33:34Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.12
1857271,1853999,1857270,2019-02-07T02:25:06Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1857291,1853999,1857290,2019-02-07T02:25:06Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.125
1857292,1853999,1857290,2019-02-07T02:25:06Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.25
1857323,1853999,1857322,2019-02-07T02:25:06Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1857383,1853999,1857382,2019-02-07T02:25:06Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1857384,1853999,1857382,2019-02-07T02:25:06Z,Airport,Detected,Fruit & Veg,CHERRY,0.2
1857841,1857719,1857840,2019-02-07T05:15:59Z,Airport,Declared,Fruit & Veg,TOMATOES,0.2
1858322,1858223,1858321,2019-02-07T07:02:01Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1858649,1858411,1858648,2019-02-07T06:38:54Z,Airport,Detected,Fruit & Veg,ORANGES,0.4
1859348,1859269,1859347,2019-02-07T11:30:40Z,Airport,Detected,Fruit & Veg,RASPBERRIES,0.125
1859349,1859269,1859347,2019-02-07T11:30:40Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1859350,1859269,1859347,2019-02-07T11:30:40Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1859949,1859790,1859909,2019-02-07T23:04:52Z,Airport,Detected,Fruit & Veg,KIWI FRUIT,0.08
1859910,1859790,1859909,2019-02-07T23:04:52Z,Airport,Detected,Fruit & Veg,MANGOES,0.2
1860253,1860211,1860252,2019-02-07T23:48:40Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1860187,1859790,1860186,2019-02-07T23:04:52Z,Airport,Detected,Fruit & Veg,PEACHES,0.1
1860299,1860211,1860252,2019-02-07T23:48:40Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1860917,1860878,1860916,2019-02-07T22:51:42Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1861200,1861161,1861199,2019-02-08T01:05:38Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1866878,1866839,1866877,2019-02-09T10:17:05Z,Airport,Detected,Fruit & Veg,APPLES,1
1867199,1867128,1867198,2019-02-09T22:19:43Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1867643,1867585,1867623,2019-02-09T03:38:20Z,Airport,Detected,Fruit & Veg,PEACHES,0.3
1873127,1871181,1873126,2019-02-11T02:01:07Z,Airport,Detected,Fruit & Veg,BANANAS,0.05
1878781,1878660,1878780,2019-02-12T03:30:20Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.3
1879346,1879271,1879345,2019-02-12T05:30:42Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1879481,1879390,1879480,2019-02-12T05:40:07Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1879482,1879390,1879480,2019-02-12T05:40:07Z,Airport,Detected,Fruit & Veg,ORANGES,0.4
1879531,1879460,1879530,2019-02-12T03:47:08Z,Airport,Detected,Fruit & Veg,LIMES,0.1
1880003,1879964,1880002,2019-02-12T06:30:37Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.3
1880509,1879721,1880508,2019-02-12T07:00:56Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1882472,1881248,1882471,2019-02-13T00:00:07Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1882516,1881248,1882515,2019-02-13T00:00:07Z,Airport,Declared,Fruit & Veg,ORANGES,0.15
1882517,1881248,1882515,2019-02-13T00:00:07Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1883256,1881328,1883255,2019-02-13T02:00:08Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1883296,1881328,1883295,2019-02-13T02:00:08Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1883389,1881328,1883388,2019-02-13T02:00:08Z,Airport,Detected,Fruit & Veg,PLUMS,0.1
1883326,1881328,1883325,2019-02-13T02:00:08Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1883327,1881328,1883325,2019-02-13T02:00:08Z,Airport,Detected,Fruit & Veg,MANDARINS,0.15
1883592,1881368,1883591,2019-02-13T01:46:42Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1883511,1881368,1883509,2019-02-13T01:46:42Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1887426,1887031,1887298,2019-02-13T22:46:40Z,Airport,Detected,Fruit & Veg,PEARS,0.1
1887428,1887031,1887298,2019-02-13T22:46:40Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1887299,1887031,1887298,2019-02-13T22:46:40Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1887581,1887031,1887561,2019-02-13T22:46:40Z,Airport,Detected,Fruit & Veg,ORANGES,0.1
1887562,1887031,1887561,2019-02-13T22:46:40Z,Airport,Detected,Fruit & Veg,MANDARINS,0.1
1887787,1887705,1887786,2019-02-13T22:20:02Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1888370,1887114,1888369,2019-02-13T23:40:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1891989,1891950,1891988,2019-02-14T22:36:50Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1892763,1891634,1892762,2019-02-15T02:15:49Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1893251,1891717,1893250,2019-02-15T03:00:09Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1894233,1893350,1894232,2019-02-15T06:40:05Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1894384,1893290,1894383,2019-02-15T07:05:25Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1894404,1893290,1894403,2019-02-15T07:05:25Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1894424,1893290,1894423,2019-02-15T07:05:25Z,Airport,Detected,Fruit & Veg,PEARS,0.25
1895007,1893426,1895006,2019-02-15T10:15:38Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1895027,1893426,1895026,2019-02-15T10:15:38Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.2
1897636,1897523,1897635,2019-02-16T05:14:30Z,Airport,Detected,Fruit & Veg,NECTARINES,0.1
1897637,1897523,1897635,2019-02-16T05:14:30Z,Airport,Detected,Fruit & Veg,PEACHES,0.5
1898006,1897967,1898005,2019-02-16T06:30:20Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1898026,1897967,1898025,2019-02-16T06:30:20Z,Airport,Detected,Fruit & Veg,LYCHEES,0.5
1898864,1898782,1898863,2019-02-16T21:15:56Z,Airport,Detected,Fruit & Veg,TOMATOES,0.2
1898865,1898782,1898863,2019-02-16T21:15:56Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1899131,1898542,1899111,2019-02-16T23:00:50Z,Airport,Detected,Fruit & Veg,NECTARINES,0.02
1899674,1898702,1899673,2019-02-17T02:00:00Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.6
1903207,1903158,1903206,2019-02-17T21:50:26Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1903927,1903888,1903926,2019-02-17T22:44:29Z,Airport,Declared,Fruit & Veg,BANANAS,0.4
1903987,1903888,1903986,2019-02-17T22:44:29Z,Airport,Declared,Fruit & Veg,NECTARINES,0.25
1904352,1904293,1904351,2019-02-17T23:21:24Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1906595,1906536,1906594,2019-02-18T04:00:44Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1906615,1906536,1906614,2019-02-18T04:00:44Z,Airport,Declared,Fruit & Veg,ORANGES,0.6
1908438,1908399,1908437,2019-02-18T21:25:33Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,3
1907063,1906938,1907062,2019-02-18T05:39:21Z,Airport,Declared,Fruit & Veg,AVOCADOS,0.3
1907086,1906898,1907084,2019-02-18T05:16:34Z,Airport,Detected,Fruit & Veg,PASSIONFRUIT,0.75
1907227,1907188,1907226,2019-02-18T06:20:53Z,Airport,Detected,Fruit & Veg,APPLES,0.45
1907820,1907781,1907819,2019-02-18T10:20:04Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1907957,1907885,1907956,2019-02-18T08:00:00Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1908145,1908106,1908144,2019-02-18T06:15:55Z,Airport,Detected,Fruit & Veg,APPLES,0.45
1908275,1908213,1908274,2019-02-18T21:25:57Z,Airport,Detected,Fruit & Veg,RASPBERRIES,0.1
1908276,1908213,1908274,2019-02-18T21:25:57Z,Airport,Detected,Fruit & Veg,GRAPES,0.15
1908278,1908213,1908274,2019-02-18T21:25:57Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1909134,1909075,1909133,2019-02-18T22:50:06Z,Airport,Declared,Fruit & Veg,PLUMS,0.025
1911848,1910678,1911847,2019-02-19T10:10:00Z,Airport,Detected,Fruit & Veg,PLUMS,0.3
1912661,1912621,1912659,2019-02-19T22:41:46Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1912784,1912735,1912783,2019-02-19T23:05:01Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1916915,1915705,1916914,2019-02-20T22:25:09Z,Airport,Detected,Fruit & Veg,PEACHES,0.1
1916916,1915705,1916914,2019-02-20T22:25:09Z,Airport,Detected,Fruit & Veg,NECTARINES,0.1
1917391,1917352,1917390,2019-02-20T22:35:06Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1918135,1917478,1918134,2019-02-20T20:41:16Z,Airport,Detected,Fruit & Veg,BANANAS,0.5
1918387,1917498,1918386,2019-02-20T21:05:44Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1918388,1917498,1918386,2019-02-20T21:05:44Z,Airport,Detected,Fruit & Veg,LIMES,0.1
1918419,1917498,1918418,2019-02-20T21:05:44Z,Airport,Detected,Fruit & Veg,TOMATOES,0.3
1918467,1918308,1918466,2019-02-20T22:42:19Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1918447,1918308,1918446,2019-02-20T22:42:19Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1918592,1917458,1918591,2019-02-20T22:20:51Z,Airport,Detected,Fruit & Veg,GRAPES,0.15
1918593,1917458,1918591,2019-02-20T22:20:51Z,Airport,Detected,Fruit & Veg,LYCHEES,0.2
1922234,1921815,1922233,2019-02-22T02:35:05Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1922612,1922428,1922611,2019-02-21T22:10:49Z,Airport,Declared,Fruit & Veg,PEARS,0.4
1922678,1922408,1922677,2019-02-21T21:15:07Z,Airport,Detected,Fruit & Veg,NECTARINES,0.15
1922679,1922408,1922677,2019-02-21T21:15:07Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
1922742,1922408,1922741,2019-02-21T21:15:07Z,Airport,Declared,Fruit & Veg,APPLES,0.4
1922762,1922408,1922761,2019-02-21T21:15:07Z,Airport,Declared,Fruit & Veg,RASPBERRIES,0.1
1922852,1921795,1922851,2019-02-22T02:25:21Z,Airport,Detected,Fruit & Veg,PEARS,0.2
1922853,1921795,1922851,2019-02-22T02:25:21Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.1
1923403,1923362,1923402,2019-02-22T05:15:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.125
1923525,1923426,1923524,2019-02-22T05:32:00Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1923955,1921795,1923954,2019-02-22T02:25:21Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1924100,1921677,1924099,2019-02-21T23:14:04Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1927351,1927291,1927349,2019-02-23T03:40:43Z,Airport,Detected,Fruit & Veg,APPLES,1
1928214,1927311,1928213,2019-02-23T04:55:00Z,Airport,Detected,Fruit & Veg,LIMES,0.1
1928215,1927311,1928213,2019-02-23T04:55:00Z,Airport,Detected,Fruit & Veg,CHILLIES,0.025
1933271,1931746,1933270,2019-02-24T06:31:28Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1933921,1933862,1933920,2019-02-24T20:59:24Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1933922,1933862,1933920,2019-02-24T20:59:24Z,Airport,Detected,Fruit & Veg,GRAPES,0.2
1934612,1934553,1934611,2019-02-24T23:05:59Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1934718,1934656,1934717,2019-02-24T23:39:56Z,Airport,Detected,Fruit & Veg,PEACHES,0.5
1934719,1934656,1934717,2019-02-24T23:39:56Z,Airport,Detected,Fruit & Veg,APPLES,3
1939048,1938853,1939047,2019-02-25T23:30:46Z,Airport,Declared,Fruit & Veg,NECTARINES,0.1
1943871,1943703,1943870,2019-02-26T22:15:07Z,Airport,Declared,Fruit & Veg,BANANAS,0.25
1943891,1943703,1943890,2019-02-26T22:15:07Z,Airport,Declared,Fruit & Veg,APPLES,0.25
1944555,1944516,1944554,2019-02-26T22:40:36Z,Airport,Detected,Fruit & Veg,ORANGES,1
1944595,1944516,1944594,2019-02-26T22:40:36Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1944665,1943548,1944664,2019-02-26T22:40:04Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1945081,1944774,1945080,2019-02-27T01:15:59Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1945132,1944814,1945131,2019-02-27T01:31:06Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.05
1945214,1944794,1945213,2019-02-27T01:30:28Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1945354,1944854,1945353,2019-02-27T01:51:25Z,Airport,Detected,Fruit & Veg,MANGOES,0.4
1945446,1944854,1945445,2019-02-27T01:51:25Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1945763,1944874,1945762,2019-02-27T02:30:04Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1945827,1945786,1945826,2019-02-27T03:30:28Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1947079,1947020,1947078,2019-02-27T06:53:00Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.05
1949508,1949345,1949507,2019-02-28T01:30:02Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1950029,1949938,1950028,2019-02-28T03:14:28Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1950030,1949938,1950028,2019-02-28T03:14:28Z,Airport,Detected,Fruit & Veg,APPLES,1
1950205,1950146,1950204,2019-02-28T04:00:06Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1950551,1950493,1950531,2019-02-28T06:01:31Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1950532,1950493,1950531,2019-02-28T06:01:31Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1950784,1950450,1950783,2019-02-28T06:25:55Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1951550,1951511,1951549,2019-02-28T06:29:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1951551,1951511,1951549,2019-02-28T06:29:00Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1955387,1955245,1955386,2019-03-01T07:20:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1955697,1955658,1955696,2019-03-01T05:30:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1955889,1955850,1955888,2019-03-01T10:00:27Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1956622,1956563,1956621,2019-03-01T10:25:00Z,Airport,Detected,Fruit & Veg,TOMATOES,0.05
1959502,1959387,1959501,2019-03-02T05:15:39Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1959503,1959387,1959501,2019-03-02T05:15:39Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1961212,1961173,1961211,2019-03-02T22:30:07Z,Airport,Detected,Fruit & Veg,RASPBERRIES,0.015
1961275,1961236,1961274,2019-03-02T22:50:57Z,Airport,Detected,Fruit & Veg,LEMONS,0.1
1961350,1961311,1961349,2019-03-02T23:00:58Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1961513,1961394,1961512,2019-03-02T23:20:01Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1961553,1961394,1961552,2019-03-02T23:20:01Z,Airport,Declared,Fruit & Veg,NECTARINES,0.2
1961573,1961394,1961572,2019-03-02T23:20:01Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1961636,1961597,1961635,2019-03-02T23:25:05Z,Airport,Detected,Fruit & Veg,APPLES,0.015
1965682,1965643,1965681,2019-03-03T23:01:39Z,Airport,Detected,Fruit & Veg,BANANAS,0.25
1966433,1966394,1966432,2019-03-03T23:20:43Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1966454,1966394,1966453,2019-03-03T23:20:43Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1966474,1966394,1966473,2019-03-03T23:20:43Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1966971,1966879,1966970,2019-03-04T03:25:00Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1967057,1967015,1967056,2019-03-04T02:10:01Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1967234,1967192,1967233,2019-03-04T02:00:23Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1968082,1968043,1968081,2019-03-04T06:57:16Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1968122,1968043,1968121,2019-03-04T06:57:16Z,Airport,Declared,Fruit & Veg,ORANGES,0.4
1968928,1968807,1968925,2019-03-04T08:45:14Z,Airport,Declared,Fruit & Veg,CAPSICUMS,0.1
1968929,1968807,1968925,2019-03-04T08:45:14Z,Airport,Declared,Fruit & Veg,MANDARINS,0.2
1972627,1970201,1972626,2019-03-05T10:44:18Z,Airport,Detected,Fruit & Veg,PEACHES,0.15
1972628,1970201,1972626,2019-03-05T10:44:18Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1973157,1972986,1973156,2019-03-05T23:35:00Z,Airport,Detected,Fruit & Veg,LIMES,0.15
1973277,1973176,1973276,2019-03-05T22:55:43Z,Airport,Declared,Fruit & Veg,GRAPES,0.15
1973278,1973176,1973276,2019-03-05T22:55:43Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.1
1973401,1973256,1973368,2019-03-05T23:14:27Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1973402,1973256,1973368,2019-03-05T23:14:27Z,Airport,Declared,Fruit & Veg,GRAPES,0.075
1973369,1973256,1973368,2019-03-05T23:14:27Z,Airport,Declared,Fruit & Veg,APPLES,0.4
1977536,1977477,1977535,2019-03-07T01:25:06Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1977538,1977477,1977535,2019-03-07T01:25:06Z,Airport,Detected,Fruit & Veg,NECTARINES,0.1
1978406,1978341,1978405,2019-03-07T03:05:55Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.125
1979073,1978996,1979072,2019-03-07T04:35:00Z,Airport,Detected,Fruit & Veg,MANDARINS,1
1979703,1979664,1979702,2019-03-07T06:45:49Z,Airport,Declared,Fruit & Veg,LEMONS,0.2
1983962,1983801,1983961,2019-03-07T22:04:32Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1985070,1985031,1985069,2019-03-08T10:00:51Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.5
1985071,1985031,1985069,2019-03-08T10:00:51Z,Airport,Detected,Fruit & Veg,PEARS,0.45
1985072,1985031,1985069,2019-03-08T10:00:51Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1985683,1985425,1985682,2019-03-08T23:18:41Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1985974,1985935,1985973,2019-03-08T21:01:59Z,Airport,Detected,Fruit & Veg,GRAPES,0.1
1986199,1986160,1986198,2019-03-08T22:36:38Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1986585,1986464,1986584,2019-03-09T00:30:58Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1986682,1986609,1986681,2019-03-09T01:16:13Z,Airport,Detected,Fruit & Veg,NECTARINES,0.125
1986683,1986609,1986681,2019-03-09T01:16:13Z,Airport,Detected,Fruit & Veg,PEARS,0.1
1986850,1986811,1986849,2019-03-09T02:05:43Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1987278,1987212,1987277,2019-03-09T03:40:27Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1987279,1987212,1987277,2019-03-09T03:40:27Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1990510,1990432,1990490,2019-03-10T02:25:52Z,Airport,Detected,Fruit & Veg,LEMONS,0.075
1990491,1990432,1990490,2019-03-10T02:25:52Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1991805,1991650,1991804,2019-03-10T06:57:26Z,Airport,Declared,Fruit & Veg,GRAPES,0.1
1995271,1995232,1995270,2019-03-11T05:28:31Z,Airport,Detected,Fruit & Veg,NECTARINES,0.15
1995355,1995315,1995353,2019-03-11T05:32:06Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1995386,1995315,1995385,2019-03-11T05:32:06Z,Airport,Detected,Fruit & Veg,ORANGES,0.2
1995388,1995315,1995385,2019-03-11T05:32:06Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1995576,1994734,1995575,2019-03-11T06:12:08Z,Airport,Detected,Fruit & Veg,GRAPES,0.1
1995807,1995768,1995806,2019-03-11T06:41:26Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1996114,1996075,1996113,2019-03-11T08:36:43Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1996537,1996498,1996536,2019-03-11T10:37:28Z,Airport,Declared,Fruit & Veg,TOMATOES,0.25
2003335,2003110,2003271,2019-03-13T01:50:00Z,Airport,Detected,Fruit & Veg,TOMATOES,0.25
2003336,2003110,2003271,2019-03-13T01:50:00Z,Airport,Detected,Fruit & Veg,CHILLIES,0.05
2003272,2003110,2003271,2019-03-13T01:50:00Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.5
2003740,2003701,2003739,2019-03-13T02:11:23Z,Airport,Detected,Fruit & Veg,APPLES,0.15
2004028,2003763,2004027,2019-03-13T01:56:05Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.2
2004201,2004117,2004200,2019-03-13T02:00:44Z,Airport,Detected,Fruit & Veg,APPLES,0.45
2004310,2004251,2004309,2019-03-13T04:00:12Z,Airport,Detected,Fruit & Veg,APPLES,0.3
2005002,2004717,2005001,2019-03-13T05:10:33Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
2007319,2007258,2007318,2019-03-13T22:45:15Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
2007359,2007220,2007358,2019-03-13T23:26:00Z,Airport,Declared,Fruit & Veg,BANANAS,0.3
2007465,2007406,2007464,2019-03-13T23:10:06Z,Airport,Declared,Fruit & Veg,PEACHES,0.15
2007505,2007406,2007504,2019-03-13T23:10:06Z,Airport,Detected,Fruit & Veg,APPLES,0.2
2007930,2007811,2007929,2019-03-13T22:36:33Z,Airport,Declared,Fruit & Veg,APPLES,0.15
2007950,2007811,2007949,2019-03-13T22:36:33Z,Airport,Declared,Fruit & Veg,APPLES,0.15
2008010,2007811,2008009,2019-03-13T22:36:33Z,Airport,Declared,Fruit & Veg,APPLES,0.15
2008030,2007811,2008029,2019-03-13T22:36:33Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
2008050,2007811,2008049,2019-03-13T22:36:33Z,Airport,Declared,Fruit & Veg,GRAPES,0.125
2008070,2007811,2008069,2019-03-13T22:36:33Z,Airport,Declared,Fruit & Veg,GRAPES,0.1
2008644,2007568,2008643,2019-03-14T01:27:45Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
2009207,2007688,2009206,2019-03-15T03:45:27Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
2011660,2011601,2011659,2019-03-14T23:00:06Z,Airport,Detected,Fruit & Veg,APPLES,0.05
2011984,2011945,2011983,2019-03-14T22:06:00Z,Airport,Detected,Fruit & Veg,GRAPES,0.1
2012149,2012110,2012148,2019-03-14T22:45:00Z,Airport,Detected,Fruit & Veg,APPLES,0.15
2012169,2012110,2012168,2019-03-14T22:45:00Z,Airport,Detected,Fruit & Veg,APPLES,0.15
2012361,2012302,2012360,2019-03-14T23:15:10Z,Airport,Declared,Fruit & Veg,APPLES,0.15
2012466,2012427,2012465,2019-03-14T23:50:53Z,Airport,Detected,Fruit & Veg,APPLES,0.15
2012486,2012427,2012485,2019-03-14T23:50:53Z,Airport,Detected,Fruit & Veg,ORANGES,0.4
2012487,2012427,2012485,2019-03-14T23:50:53Z,Airport,Detected,Fruit & Veg,APPLES,0.15
2016724,2016682,2016723,2019-03-16T01:20:22Z,Airport,Detected,Fruit & Veg,LEMONS,0.125
2016744,2016682,2016743,2019-03-16T01:20:22Z,Airport,Detected,Fruit & Veg,ORANGES,0.15
2016806,2016767,2016805,2019-03-16T02:31:18Z,Airport,Detected,Fruit & Veg,BANANAS,0.41
2017451,2017409,2017450,2019-03-16T04:35:06Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.15
2018694,2017895,2018693,2019-03-16T10:26:46Z,Airport,Detected,Fruit & Veg,APPLES,0.2
2022510,2022422,2022509,2019-03-17T22:12:01Z,Airport,Declared,Fruit & Veg,APPLES,0.15
2023375,2023336,2023374,2019-03-18T00:09:31Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
